Name_Category,ESM356_H_1_1,ESM356_H_1_2,ESM356_H_2_1,ESM356_H_2_2,ESM356_H_3_1,ESM356_H_3_2,ESM356_D_1_1,ESM356_D_1_2,ESM356_D_2_1,ESM356_D_2_2,ESM356_D_3_1,ESM356_D_3_2,CDC48_H_1_1,CDC48_H_1_2,CDC48_H_2_1,CDC48_H_2_2,CDC48_H_3_1,CDC48_H_3_2,CDC48_D_1_1,CDC48_D_1_2,CDC48_D_2_1,CDC48_D_2_2,CDC48_D_3_1,CDC48_D_3_2
YOR216C,1995.9546,2195.364,2652.746,2850.508,2705.5964,3507.0151,2266.031,2177.9731,1917.1342,2331.2498,1732.5288,2648.7336,2777.5276,1755.0103,2939.272,2993.3015,2854.9304,2529.0132,2712.7148,3076.7544,4503.8857,3056.3577,2407.4624,3034.9165
YGR233C,3815.9473,3816.0234,1899.3236,2805.687,799.4452,3153.8955,1964.4651,2808.8145,3814.6733,3336.5913,2482.0842,1801.3218,2682.3174,2700.772,3406.5886,1505.7289,2067.8276,1407.9529,3451.0007,3180.9204,4124.942,4180.416,3757.0264,1602.7762
YML131W,32507.377,33818.703,32916.72,32827.438,10923.611,31424.48,28350.996,32712.855,18591.578,34909.348,11793.2705,13113.971,32891.57,28621.656,33874.5,37947.02,10306.008,13679.632,34073.27,36484.492,35786.332,27608.504,40170.316,33356.83
YLR237W,27284.023,27110.168,17065.195,16699.451,23210.037,23215.902,29259.037,28118.38,22363.367,21918.91,22317.52,21483.14,24556.254,26183.082,22988.73,24084.105,21436.945,21019.951,33459.95,32594.492,35825.438,35451.78,37453.74,39048.14
YMR058W,19759.918,16627.324,15653.939,14376.788,17157.785,14338.281,29668.303,28925.605,23003.48,21059.55,23164.113,19628.99,21198.445,13580.561,22170.912,15768.32,21986.143,16903.959,40677.86,35212.914,34878.02,30056.377,36189.32,27078.256
YGR087C,61318.62,70069.18,70295.3,74211.414,81040.42,72362.3,88090.484,85468.91,85425.2,76792.336,84746.23,81793.24,81897.45,100660.95,61627.117,63158.406,72367.62,61930.84,120675.67,111511.92,142113.66,125803.45,113024.6,137734.44
YBR208C,5030.1816,6013.198,4360.0093,8206.481,4460.034,5653.954,4371.5723,4289.0396,4417.646,9244.573,4664.2437,5075.62,6079.7793,5984.7173,4944.5605,5962.338,5947.983,6473.503,9296.541,10731.98,8741.926,10485.449,10242.514,11532.808
YDR119W,4468.823,6193.262,4147.9814,3574.9966,3930.6467,2483.1567,3502.9526,6700.1245,2147.9395,5753.0444,3273.5928,5373.9766,4432.735,2267.4712,7058.217,5334.8555,3675.898,5321.1416,6879.407,5082.7617,6837.7266,5060.845,6380.131,4784.1855
YBR092C,65650.17,63960.723,71955.44,65486.453,60922.906,52966.49,66659.41,61939.527,73219.31,62470.664,65057.945,62179.855,78504.94,77882.016,90118.35,80751.83,81279.62,68113.97,102260.59,120830.25,87408.32,71440.51,88300.77,82812.48
YDL058W,3357.8633,4745.554,3698.4749,4913.1963,3915.669,5081.541,3707.475,6326.083,3601.3057,5405.6455,3516.621,4859.4893,3933.6042,7061.243,5517.5347,4517.7715,6712.544,3354.3115,4904.405,6887.2266,6020.6475,5142.5254,6258.6953,5187.0684
YKR081C,2492.3691,2494.213,2105.2256,2872.0134,2088.6885,2466.7673,1931.559,2294.699,1991.936,2738.9836,2477.669,3260.436,3302.985,2964.5605,3158.7358,2691.2642,2684.872,2593.51,2916.1118,2357.0547,3019.333,2906.6553,3091.2302,3047.6177
YPL131W,148268.62,174576.33,177566.81,177121.05,136828.31,154409.12,87070.05,170859.47,129729.75,175928.06,131340.66,175197.67,183458.2,185662.48,189444.42,190133.38,176990.16,173873.03,164606.86,163220.22,173739.33,175213.47,160349.78,164296.16
YJR051W,5338.087,5414.2036,5097.881,4955.7466,4377.3584,6214.407,3963.4067,7374.9316,5623.635,5461.338,5592.0996,6913.629,5555.6445,5704.5977,5002.2866,4435.166,5698.6455,5888.5435,5958.3975,6103.6396,5647.9185,5779.282,7361.404,6743.558
YKL110C,5544.4062,6148.285,3685.2366,4233.0576,3783.8193,3907.9805,3534.227,4112.544,3784.3518,5499.359,3878.317,6702.9077,4365.1836,4215.871,3892.216,3642.9463,4571.0723,4147.455,4445.029,4284.6016,3379.4592,3526.5957,6114.7773,3983.787
YER008C,5969.8506,7038.615,5087.075,4053.1562,4663.3115,4387.1426,3995.9575,7463.8125,4313.087,3640.3926,5037.5083,7965.9756,6041.506,7613.4478,6175.1055,3679.439,6025.365,4400.9453,5182.6694,8530.777,4759.6167,4344.017,7105.1265,8271.632
YKL063C,2937.5325,3336.0845,2894.0994,2117.919,3477.6885,4498.382,2026.1326,1902.7474,1346.1517,1288.5145,1695.0247,4736.4272,3246.0293,3300.3481,2715.8965,1265.6256,1003.6382,3433.728,2745.7915,3874.4407,1424.7323,1298.286,2617.5789,2782.2988
YGL099W,4143.523,12942.078,15220.446,4660.4375,14461.907,11270.324,2782.2944,12409.363,3602.6587,10978.034,4818.784,11260.346,4588.751,10574.689,6111.001,6215.9707,6221.823,13501.263,15040.414,12721.339,5510.806,11844.485,16611.607,11292.821
YJL081C,4632.2656,5715.5625,5593.2383,5819.809,3713.555,5414.248,4566.374,5053.172,2881.5598,6508.25,3263.147,4824.365,4516.078,4602.2744,3324.062,3750.6006,4566.4526,5099.4507,3601.2927,4714.675,2560.1387,4058.766,5740.6826,5397.663
YPL173W,2779.97,4056.986,2390.1558,2843.3928,2380.4043,3439.4182,2021.3855,2877.7317,2762.4534,4307.7275,2254.724,2858.6465,2121.096,2158.0476,2812.9172,2898.8171,2815.5303,3005.3618,2713.1685,2482.8992,2748.7021,2543.159,2483.696,4448.414
YOR143C,13645.942,21869.64,16834.7,17034.273,11101.621,17293.117,6448.7935,16046.424,10827.458,17680.68,10912.415,15190.024,9834.502,15552.356,12857.575,14852.186,13855.152,18480.65,14308.09,15347.113,9864.163,18543.566,13379.375,21151.75
YHR122W,2597.9775,3796.1714,2733.2205,2511.6853,2380.945,4644.7983,2681.7517,2503.296,2537.7017,4749.658,2548.628,1861.6406,2637.06,3569.335,2621.7722,1913.2402,2776.0527,2868.6392,2496.6675,3543.5112,2504.3357,3463.3281,2535.2324,4141.4277
YIL083C,9851.295,15344.248,13858.715,10131.997,9075.411,14482.808,8000.375,10233.819,10122.271,15840.453,10113.925,7917.147,10249.073,14294.65,8651.749,12857.854,11569.135,13396.517,9222.6,14534.443,10856.066,13414.932,14582.846,14156.371
YGR090W,27851.166,26553.969,23088.562,15477.792,3936.8838,23272.852,3971.0103,24173.783,24649.477,25685.459,22438.523,24105.715,27309.621,30816.918,23214.93,28319.084,23363.533,26388.975,24363.139,24950.86,24425.984,26981.562,25963.547,28705.855
YPL094C,3431.5293,3933.624,3805.6401,4264.5054,911.41235,3534.7197,978.8524,4417.076,4107.998,4110.0713,2973.0457,3891.2913,3958.914,3683.1729,3956.0796,3685.7402,4052.4048,3845.3657,3342.8872,3515.3032,844.5823,3570.0603,4117.1255,3571.5222
YFR051C,15369.416,16342.26,8689.715,16118.131,10236.261,19053.428,6040.1357,14646.049,9443.344,15732.697,9730.47,15242.652,8724.879,18365.033,17996.25,21120.041,13776.665,8155.0615,12018.06,12896.354,12005.845,18524.998,13999.51,15729.557
YER122C,11979.159,14926.65,8575.859,13112.488,6374.1094,14437.707,5875.574,8774.098,9869.154,14338.752,10273.837,13419.13,9343.51,9202.201,15344.464,17636.52,13425.938,8989.749,9554.263,14785.31,11144.192,15849.519,13673.897,7223.167
YDL116W,6293.5234,6087.925,4813.3228,6368.265,3236.8916,6054.5557,4152.907,6351.251,4343.8076,5928.4824,3906.2852,5387.861,3701.8,7839.003,3545.8599,7156.9497,3507.4722,7720.9307,6605.5776,6326.768,2706.4624,6414.9565,7098.245,6547.2134
YBR140C,2438.945,2752.178,1856.457,2980.2305,1815.5275,2204.8542,1929.2937,2844.9087,2339.7148,2645.4678,1844.7688,2642.0908,2236.6836,2618.8293,1443.2473,2870.2812,1705.1603,2420.5967,2325.4475,3064.565,1451.7676,3298.0232,3101.5396,2820.7046
YIL039W,3969.8704,3823.315,2855.4136,4402.506,3169.058,4227.997,3533.061,5078.0654,5667.198,4514.582,2170.2432,4410.8955,3334.6812,4640.198,3258.7964,4340.4795,3469.2273,3641.191,2876.6636,4875.0264,3659.1646,4450.4834,5106.4023,5438.9556
YJR033C,11562.517,7904.968,6720.118,8607.439,6245.3267,10579.86,4997.501,7490.7686,7344.961,14297.949,7691.2715,10317.314,9845.927,9376.209,6894.6343,10443.84,11452.872,10099.12,8464.852,15188.188,7126.5264,11218.679,7209.8506,10388.296
YLR262C-A,5931.3086,3812.773,5513.129,2280.4941,5038.3047,5821.9634,5228.1772,2361.9573,5892.3027,8022.508,5451.7754,7128.845,4707.2163,6559.8687,4473.1035,6749.761,4080.913,4662.646,4558.6934,6023.0967,4374.3286,6884.866,5304.5586,6895.3633
YMR086W,11887.482,13152.583,12518.666,8742.467,11227.448,13641.799,7782.48,8656.76,10612.239,13163.774,10828.24,13137.266,9554.398,9499.53,5754.8774,11971.652,10937.714,12155.808,10860.436,12662.298,6697.6875,12953.661,11016.777,13329.3955
YJL080C,74829.89,78954.82,64371.203,72571.75,71610.516,28619.867,61837.97,63833.305,64233.71,69091.61,76911.76,77020.664,85507.03,24318.904,47019.383,100922.05,96774.27,92188.76,80235.445,82561.36,88104.15,79838.5,79429.56,84962.41
YPR091C,20758.805,25338.148,14386.953,14751.782,11292.889,12604.601,15451.289,16787.59,21921.883,34619.793,12168.69,32410.918,16851.863,13065.486,9752.539,30776.36,22468.95,23592.879,17614.855,20112.95,26127.922,27517.281,27040.512,31630.562
YPR097W,9988.457,11253.52,10277.488,11392.11,10274.257,10710.2295,4316.76,12066.976,12483.087,11813.169,11995.13,13129.738,15054.494,6907.987,13113.136,16419.35,12487.251,13717.725,12102.901,14357.79,12760.58,14164.177,10908.762,15525.482
YGL039W,12584.315,12611.311,3759.37,6392.628,8071.842,12310.828,4512.7046,6900.8813,15839.429,10913.326,15128.733,14337.932,7484.8823,11715.4375,7157.8867,11913.293,6282.669,11078.531,14106.1455,7324.3164,10274.493,7201.9307,8456.81,12893.299
YDL137W,2475.5486,3421.706,3871.6692,2372.7734,2938.519,3310.4927,3260.436,3323.0347,5848.7305,5466.096,5626.623,6966.871,3877.8345,3734.114,1885.9851,2128.0923,1870.7698,5356.587,3573.4888,4248.458,2648.145,2612.5562,3398.5767,3649.5132
YGR250C,23040.158,48136.312,20786.043,9094.645,21675.197,46232.19,21300.13,13420.836,22921.006,4225.3906,25963.645,47101.9,19378.094,4818.121,16389.205,4212.258,16054.707,50128.883,10557.75,45589.113,9942.584,48347.527,6573.1016,54782.203
YKR003W,9849.821,93401.59,12505.115,12233.902,11930.275,10397.434,13457.07,12839.449,10806.33,11743.512,9846.116,11378.862,10323.951,9069.796,9989.217,8260.688,10614.855,10198.047,8251.032,88784.51,8993.719,8945.109,9812.535,83608.414
YDL132W,6913.343,42912.99,6686.922,44346.977,25017.895,7013.7324,19949.936,6867.701,36741.37,6843.4434,41460.75,5924.2197,34320.19,31599.174,48047.457,7527.458,51123.86,56260.703,6201.285,48750.47,25164.895,50966.55,7141.675,44988.812
YEL058W,12159.252,38237.242,19429.652,32810.24,18706.371,36660.47,14969.033,14241.047,16479.57,39268.875,33792.805,38342.96,59018.49,21154.12,20153.555,50857.56,20392.717,20725.172,15603.961,47922.5,15094.839,54248.062,14982.673,49648.242
YMR229C,14188.542,31111.846,15634.299,26075.986,12798.332,27498.46,12272.156,12295.088,39171.652,32320.166,18974.223,35957.35,36485.816,23213.04,42374.914,25644.963,24536.504,39839.766,34743.26,37647.06,32058.705,36888.035,15832.961,38329.8
YNL049C,37680.855,135641.06,112179.71,111024.414,124736.8,122957.84,68729.28,110641.05,193112.81,129115.086,73529.91,158205.44,94619.266,99901.1,59531.125,116772.68,135911.89,127890.945,185274.3,146038.4,188584.05,165006.7,13010.577,150881.17
YOL127W,235417.16,231225.53,204640.3,245016.9,153255.1,227226.25,195758.45,226318.5,216482.03,233673.9,184381.47,231505.3,276747.3,263785.25,252564.67,270559.12,237347.89,270022.16,154453.5,228511.14,212051.84,230873.55,213474.06,243362.73
YML074C,39728.176,44981.13,33913.766,45629.68,33435.297,44673.426,33477.95,46478.773,29640.934,47646.09,29596.451,42517.844,50579.645,42154.555,43093.46,41005.566,45589.73,43127.227,37261.844,38479.08,40764.234,41449.254,44070.5,40452.26
YOR206W,5127.7476,6154.9326,4600.1934,6444.6484,3984.6226,6149.0454,4422.225,5980.848,3395.4062,5709.8564,4026.0132,4811.217,5843.2266,5963.964,5556.155,5207.52,5147.3975,6161.627,3801.649,5604.5723,4934.624,5618.3335,4516.0195,5201.1836
YJR017C,21257.404,28670.832,20684.41,26179.59,18971.2,28987.242,19059.605,25630.746,20459.102,27972.371,16545.568,27191.502,27232.004,27839.852,24175.736,26937.059,24999.926,27062.916,20326.818,27426.578,20352.355,28701.96,24280.506,21750.96
YIL035C,5121.084,6407.439,5269.8486,6545.468,4697.3877,6468.4023,5494.953,7534.4224,4798.9795,6468.5625,4893.1543,6117.9683,6285.1943,6964.8867,5999.2026,6002.213,6196.0884,6710.062,4586.537,6858.917,4377.038,6132.1543,5925.49,6598.876
YPL249C,5929.7246,6928.997,5931.708,7233.3647,4813.81,6057.128,4434.553,6341.2026,3867.8037,6635.8506,4958.17,5672.7876,6534.816,7374.798,6116.677,6408.1436,7461.558,7502.7617,5137.506,5418.6265,5133.1616,6319.181,6501.715,6218.252
YIL124W,24906.26,24439.059,22130.906,28679.084,15959.732,25132.61,21342.152,26112.309,23518.09,26429.844,22310.473,24920.371,30435.273,32660.535,27622.549,31834.457,29885.854,30331.037,26037.008,25642.166,19049.996,27724.295,29366.254,29764.592
YLR093C,4938.0723,4532.268,5003.1006,5593.91,3907.2466,5386.077,4250.117,5366.345,4115.901,4496.9854,3782.4565,4354.0127,6190.3076,7658.1865,5130.8174,6060.334,5671.033,6027.38,3776.7358,4057.0366,3882.8394,4908.3647,4226.56,5180.021
YOL031C,7522.3867,8862.338,7665.824,9672.967,6060.989,8891.3955,7851.5205,10219.679,7025.29,9133.638,6379.589,8565.58,11017.038,10861.483,8883.552,9520.564,9825.827,11199.555,7059.4536,8552.395,6280.759,7861.134,8169.497,9116.62
YDR390C,1943.3967,2201.079,1698.6587,2934.3083,1434.9385,2826.2424,1869.8423,3264.8406,1600.7275,2565.742,1633.0544,2472.4602,2791.2578,2887.356,2652.0015,2781.1875,2748.7668,3131.9058,2133.279,2454.3687,2088.5266,2664.917,2548.15,2838.8423
YGL233W,3741.6453,4396.7153,4251.006,5015.81,3559.0068,4599.878,3499.0383,5100.092,3873.2688,4533.5312,3499.534,4529.949,5614.12,4596.741,3866.9163,4721.171,4746.7803,5340.633,3629.2866,3836.7996,3553.7637,4333.8604,4275.9966,5118.8086
YGR185C,39979.633,38073.555,30237.508,38233.188,40029.613,42392.598,30752.89,38726.137,28328.072,41636.203,28839.266,45236.496,49505.4,44809.2,39702.46,47450.984,38897.777,43301.242,31677.34,38354.39,43097.543,40859.32,41679.047,43783.69
YGL119W,3357.4604,3957.2217,2989.33,3958.7832,3501.4282,3764.9092,3915.2666,4021.2693,2597.166,3897.0728,2940.6802,4492.9917,4603.5244,4179.1543,3976.745,4006.7007,3551.3164,3698.9429,3619.7195,3790.3247,3696.3777,3991.7275,3689.0977,3928.6753
YBL041W,29894.02,29219.445,23313.957,29565.078,28193.54,25285.027,19509.377,27691.186,22949.941,27899.598,28311.176,27896.863,31446.928,33503.664,28848.709,30630.918,24314.281,28981.637,28379.096,24827.008,14882.166,29061.545,22912.695,26890.521
YCR035C,4069.9287,3813.1226,3190.5505,4153.828,3606.4463,3899.2896,2691.432,3659.9495,3075.8208,4438.462,3956.54,3822.2554,4418.275,4872.455,3790.3162,4411.6367,4095.52,4033.228,3817.4033,4243.105,2554.2642,3960.453,3932.7307,4261.0317
YHL033C,16244.532,14401.548,11068.004,13043.884,14976.982,17679.889,10927.611,13341.363,16402.223,16661.92,17918.633,16500.13,18639.914,18276.496,17622.732,17566.281,10837.851,19355.035,11754.357,15913.961,10112.384,17073.285,14459.789,12978.885
YOR157C,15418.333,15727.381,12315.885,16345.232,12605.455,15194.321,11263.681,15688.954,11074.78,16156.979,11977.803,16118.401,13798.469,18229.957,16052.762,18162.38,13645.948,15265.648,12068.781,13813.254,12138.7,15597.184,13154.583,14398.392
YLR075W,78884.6,88830.64,73910.98,90410.71,66774.11,84541.19,67286.81,85960.29,75858.2,90675.56,80756.375,93432.77,87536.34,111838.22,83585.69,106325.93,85062.72,94643.766,68305.44,74317.39,64176.312,92910.43,70183.24,95057.87
YJR145C,110187.69,120160.19,92340.89,117780.52,81457.68,116610.66,71833.09,118413.05,107810.9,127280.26,105033.41,123606.56,126323.48,137532.31,127679.586,131268.25,114388.05,123110.81,105415.48,113075.41,103513.555,121607.36,99825.555,121194.016
YDR205W,3605.4893,3861.6514,3389.2505,3533.3613,3366.016,4029.8496,2304.1648,3440.8198,3560.2817,3998.6003,3395.5713,3639.548,3897.2456,4277.5444,3644.1177,4367.325,3240.5095,4027.7107,2883.2312,3333.4792,2881.7993,3645.9043,3079.263,4128.26
YBL032W,7417.133,8307.043,6784.087,7353.0376,6637.633,7942.658,5416.461,7594.548,7293.4614,7913.553,7029.157,7915.4707,9356.817,8113.957,7480.5576,8482.994,6389.3076,8071.789,6377.4287,8043.4604,5846.875,8160.7285,6986.504,8521.399
YBL068W,4782.597,5657.431,4398.143,5266.588,4614.2847,5355.9688,3477.6729,5127.1616,4404.079,4909.7266,4361.658,4838.221,6599.87,6104.955,4651.2607,5646.9233,5243.7524,5918.8887,4625.495,5119.921,3517.2515,5538.8716,5164.7197,6114.719
YNL147W,8904.268,9245.152,7428.999,8313.372,7759.449,8652.753,4828.2305,6539.84,9388.424,9448.401,8640.351,9326.981,10952.151,11264.257,7767.9097,9246.972,8207.891,8397.019,9473.682,10490.754,7423.1875,8073.657,9474.005,11166.097
YDR377W,24022.51,25914.25,22063.777,24340.39,21911.219,22251.553,14542.132,23385.342,23300.203,23679.582,21357.246,25070.084,26388.188,29371.893,24841.35,27046.793,23907.244,27582.582,23336.574,25206.797,23027.596,25812.488,26010.432,28156.682
YOR254C,18064.344,19280.088,14172.001,18587.215,14008.503,19425.227,12159.561,17948.633,14931.06,18874.52,14731.713,18441.768,20475.172,20746.266,18765.102,18770.328,18862.254,19645.06,16055.069,18768.39,15856.363,18355.914,18431.318,19776.783
YCR053W,78657.26,90267.91,64519.547,89249.2,65912.72,91686.52,56216.086,82566.13,67962.25,87728.52,66062.45,85561.71,92929.484,87871.2,78907.305,81283.086,84329.16,86016.336,75026.69,82993.734,78657.85,85130.91,86242.59,89625.33
YGL017W,3520.2275,3716.7249,3062.2656,3846.0686,2678.1187,3704.6729,2513.1912,3140.8657,2887.2065,3455.4966,3088.0825,3479.1753,4547.1855,4225.166,3354.6697,3710.3726,3410.6016,3932.7979,3135.3596,3949.3757,3820.3494,3739.3599,3974.6636,3976.9688
YPL078C,63360.797,65098.836,51285.176,51429.4,56895.355,65361.395,32475.191,55694.85,59827.53,65307.812,51683.668,64745.164,72133.56,71469.35,65070.617,65872.13,66991.86,70548.78,59943.75,65777.44,64036.098,68091.46,66000.68,68523.2
YLR450W,4339.3457,4653.726,3557.3826,3923.9485,3803.269,5181.0864,2935.511,4121.987,3673.4248,3863.531,3036.0974,4059.0112,4992.802,4565.317,5042.548,4808.2163,4934.1587,5466.58,4087.8997,4661.096,4524.4556,4901.45,4840.0244,5162.203
YLR292C,4520.8027,4054.2068,2947.6675,3791.397,3247.7646,4065.9885,2780.9219,3675.2168,2624.5269,4075.695,2787.8176,3730.546,5009.0615,5578.329,4859.7,4601.3296,3652.1982,4938.9614,3293.5667,3121.3152,3510.9658,3584.4556,4313.1123,3309.9014
YIL052C,54050.207,63758.984,31704.23,56876.402,36024.1,59673.35,28913.809,49669.1,49310.79,64584.984,30563.14,60266.047,63356.438,73615.93,63148.33,49241.523,53502.363,61846.266,40747.93,55345.332,48192.324,50333.47,52174.543,56158.42
YNL087W,3128.053,3612.2183,2405.1858,3508.351,3009.9229,4011.1487,2131.5757,3002.3662,2415.814,3435.2983,3009.6094,3338.4792,3949.2734,4119.5347,3822.8735,3509.3765,3241.0757,4033.7637,3395.7202,3657.3643,2996.5432,3424.1978,2744.1611,2872.6077
YGR277C,7669.326,8384.82,8348.244,8004.149,6398.6357,9134.245,4957.9805,7470.377,6298.882,7012.632,6096.915,6944.255,9710.82,9797.088,9418.57,8985.781,9406.056,9696.419,7612.7227,7962.741,6995.9443,7620.1675,7211.2715,8634.436
YOL061W,15219.769,16678.941,12959.341,16570.803,11893.8955,17964.996,11666.326,15900.752,12609.352,15253.449,12920.741,13811.732,20432.643,18003.783,18823.344,19279.996,18910.148,19308.03,15639.756,17751.744,14572.152,18019.588,15433.576,18460.832
YAR007C,14281.413,15478.005,13250.045,15851.106,13190.451,14757.367,10040.671,15985.61,12849.416,15522.789,13489.716,14855.154,20942.627,20236.82,19236.584,18607.479,18862.734,18766.957,15476.462,15965.83,15821.275,16554.19,16668.34,17524.838
YMR242C,156867.98,195355.5,250962.81,201239.28,236159.34,196970.48,124774.31,192931.55,210724.53,197803.83,131308.97,255741.12,296715.03,270395.75,216600.44,238946.16,231955.33,231120.6,155559.88,193920.98,239157.5,241917.12,234260.23,204128.11
YKL024C,15363.664,24149.91,25128.96,17084.379,22926.688,24612.754,17052.188,18572.986,16979.664,16506.072,14346.861,27899.242,26857.156,28500.031,23423.305,23727.543,24521.287,25041.727,16629.018,18331.855,18429.535,24712.191,21092.523,22787.732
YDL161W,4726.8286,2683.4375,4566.579,2825.6616,4309.9854,5038.1562,4301.2197,3951.5205,3148.782,6128.204,3991.869,5915.64,3934.554,7739.0664,3751.4983,6979.7173,4549.675,5908.6333,3695.4417,5762.98,3657.0146,6328.329,2794.9202,1645.0824
YLR369W,2896.2983,3433.195,4064.2588,3738.2505,3397.652,3114.7754,3839.9998,3703.1694,3391.3796,3721.1711,3648.8843,6967.948,6225.63,5847.343,4567.5713,6102.496,2599.4993,6122.7544,3027.465,5375.3174,2184.092,6139.7373,2774.4673,3377.1707
YDR399W,4817.0215,6874.868,6957.1367,6197.61,6155.33,7538.8423,8037.2676,13077.822,7832.4365,13431.003,6087.122,7262.7305,9350.508,10327.292,7919.356,10294.67,7719.866,12352.437,6796.0557,9353.553,7712.1846,17036.18,5914.5967,11196.457
YNL197C,2861.6653,5262.8506,4846.232,7092.712,3941.2856,6033.28,4340.487,6876.2686,5497.7954,6147.4995,5355.942,6261.7705,5210.096,9248.851,4548.038,5645.079,5607.7363,8342.217,3610.8447,7853.708,4358.678,8156.6045,5178.43,7697.5854
YOR091W,1526.9119,2000.2432,1698.3334,1961.2402,4156.796,2745.3345,1510.52,2217.511,3633.35,2554.5952,1396.3524,2982.5227,2821.5205,3545.1543,2455.5156,3474.7192,2942.1274,3500.6914,2070.6948,2358.3992,2069.3364,3566.8613,2147.4812,2665.726
YNL153C,7161.965,7301.26,7168.8936,7347.133,6158.5273,6632.699,4972.1753,7062.274,5780.173,7039.371,4751.962,6158.459,8239.14,8846.5,7285.94,8642.446,7067.4355,8668.45,6121.511,7122.9,6435.035,7941.0664,7897.1123,8542.859
YLR150W,125584.22,135616.78,124353.34,138098.53,125270.63,126432.84,96732.125,133684.7,114885.53,128519.95,89371.766,125882.164,148942.7,158063.1,153891.11,173280.72,151400.52,160375.56,130987.266,134621.83,134094.39,153491.86,146076.48,156526.1
YHR047C,8955.977,10505.92,10685.695,9698.189,9374.662,7844.405,7868.173,8910.984,8627.265,10047.295,8249.342,9311.485,12232.443,12398.801,10482.433,12717.824,10352.422,12440.893,9423.38,11173.844,10496.826,13008.971,9613.1455,12313.029
YBL051C,3440.7222,4127.2393,4359.4707,4566.088,3771.6648,4234.6143,3670.4192,3776.8682,3538.2205,4896.3965,1466.3302,3792.4897,4427.4097,4634.841,4056.6592,4835.1943,4320.376,4541.11,4040.5134,4294.7305,4235.3306,4916.143,4371.77,5233.697
YDR190C,28622.555,30018.031,22557.97,30420.688,25202.076,29797.793,21100.057,30207.059,21644.922,29384.854,24764.557,26840.424,31659.068,36789.68,30538.492,35138.547,30468.852,34915.4,27932.322,30791.785,27872.318,35199.477,28217.41,33550.086
YGR009C,3295.435,3808.1096,2727.438,3961.6553,2763.3264,3292.2065,3052.0005,2612.7505,2081.0068,3444.1597,2823.291,3174.0776,3132.1934,4209.7134,2806.3564,3798.4639,2859.103,3941.3574,2579.5137,3657.3418,2974.3242,3729.1934,3393.2527,3935.2449
YJR135W-A,9074.573,10512.707,8026.7905,9524.726,7372.642,9841.724,6740.0635,9745.166,7115.676,9519.344,8341.087,9681.875,8607.474,11346.304,8895.1875,10762.035,8031.8994,10899.657,6253.8228,9470.569,5895.0146,10277.666,8592.113,10241.436
YJL140W,8854.8955,9550.282,6415.0967,9208.188,6703.0063,11363.853,6043.7783,9545.666,6821.9175,9565.119,7524.4717,9391.427,7393.9575,10991.355,7891.533,10020.608,6718.673,10344.633,6677.73,10516.664,5740.3613,9138.029,7647.0713,8687.404
YKL077W,8677.248,10441.85,7374.499,9462.988,7251.4204,9968.516,6281.3286,8605.081,7234.546,9670.76,6284.9287,9498.518,6962.0547,10402.993,7515.959,10333.932,7370.5903,10321.96,7046.6704,9976.572,6726.8945,10577.82,9083.659,10271.605
YOR265W,23983.053,30123.133,19675.715,24074.82,19355.883,26307.227,17250.168,22834.367,19117.502,25927.94,18626.877,27212.182,25312,31896.324,22704.916,28752.418,19195.33,33804,18869.232,27144.902,18781.102,29862.564,22270.564,30226.39
YPR132W,44743.176,52551.484,39960.812,53266.246,40393.812,54876.85,32285.059,56436.996,45123.01,59029.293,45514.758,58751.273,43952.355,61455.48,48416.22,59369.656,39925.49,56387.05,39037.887,52923.754,39478.38,55626.97,46839.184,58102.54
