Name_Category,SK1_D_1_1,SK1_D_1_2,SK1_D_2_1,SK1_D_2_2,SK1_D_3_1,SK1_D_3_2,SK1_H_1_1,SK1_H_1_2,SK1_H_2_1,SK1_H_2_2,SK1_H_3_1,SK1_H_3_2,bPAC_D_1_1,bPAC_D_1_2,bPAC_D_2_1,bPAC_D_2_2,bPAC_D_3_1,bPAC_D_3_2,bPAC_H_1_1,bPAC_H_1_2,bPAC_H_2_1,bPAC_H_2_2,bPAC_H_3_1,bPAC_H_3_2
YFL039C_SK1,466374.56,535431.5,441655.8,422444.88,439326.44,416436.56,447028.44,432005,404059.72,421535.44,405549.06,416105.25,646171.6,573951.94,590811.56,559851.25,610661.5,589484.56,578568.44,463281.75,490018.53,511395.5,651223.9,510293.3
YJR073C_SK1,23085.395,22142.152,21894.305,22043.377,20006.545,18519.316,21264.25,25323.959,21343.562,25492.219,19159.562,15408.53,32783.316,30745.215,29387.832,32046.52,26613.254,29921.629,25484.227,27358.766,24977.041,23629.266,27962.598,26406.156
YNL117W_SK1,24856.879,23755.824,28790.6,27916.068,24676.385,26123.15,23242.352,23727.62,25870.934,27924.22,23716.889,24956.771,32434.887,36113.94,33544.477,35072.645,33390.61,37476.105,29654.734,31149.438,27637.807,26463.21,33728.152,32314.934
YGL123W_SK1,118776.766,123775.65,126137.9,133261.27,113662,124644.16,124557.94,133637.53,104539.67,124510.625,107503.52,123882.2,201621.27,171579.94,208453.44,156550.83,184934.33,149634.38,167511.69,135315.28,166013.66,154517.02,187105.62,146921.78
YJL020C_SK1,11986.565,12816.785,13999.303,13823.49,10901.083,13475.125,14201.515,15323.813,13833.074,14579.108,13742.767,14070.957,23580.318,19202.838,22976.154,19417.533,19414.01,20146.182,17705.473,17591.457,16158.79,17655.754,21027.715,18504.836
YOR374W_SK1,258089.1,379848.66,511147.75,460291.75,388484.7,403013.16,300204.5,469846.5,427304.16,451542.25,416748.56,423790.28,680342.3,602655.25,576283.8,595921.3,483866.3,448902.94,512052.6,541646.9,496984.5,468272.5,626493.56,500222.25
YER048W-A_SK1,7752.1426,9438.111,8246.977,9785.31,7589.5874,9598.48,8978.034,9421.824,8885.381,10473.943,9648.038,11033.001,13036.588,13324.974,19207.281,13731.929,10583.1875,11965.119,10042.545,12372.434,12200.608,13353.865,13793.002,12700.766
YEL002C_SK1,18898.98,37923.016,17446.533,40174.688,18039.285,44742.67,27007.273,33940.785,27823.744,34942.906,45569.535,40993.414,55823.64,33778.39,48892.195,30912.31,22246.607,30694.059,26993.328,33374.18,29654.832,39550.008,42888.582,41253.645
YDR382W_SK1,199883.11,169502.47,183449.48,160551.22,189762.08,172342.44,180480.72,170122.94,182288.6,160577.36,188863.2,191524.27,247064.34,220589.86,234015.05,232330.3,219572.03,265127.25,211247.02,210808.53,220249.97,221651.23,227500.56,229772.31
YDR432W_SK1,48047.367,48584.39,53841.85,49072.18,57342.344,50525.133,55208.883,50494.65,55245.36,52063.453,56881.816,53666.098,72982.39,69660.055,68920.95,63255.28,70096.36,66905.29,57973.938,59188.754,69622.93,62613.53,66127.414,63598.688
YBL030C_SK1,325737.12,320336.25,310713.16,262365.25,263075.06,321699.44,313447.44,318271.38,265520.2,262876.8,293032.38,324675.84,390407.78,344229,301228.3,371056.06,399458.62,397088.8,400205.4,380264.9,373257.1,363506.5,382096.75,353834.3
YBR127C_SK1,140381.94,130128.05,140503.58,123680.86,140702.44,123991.43,143978.94,140536.94,144867.66,129174.27,141948.75,136421.39,164518.38,159465.3,161731.62,159046.88,158333.23,160861,162760.42,165760.44,158910.88,158977.72,160765.77,160044.39
YHR190W_SK1,59433.785,58866.65,58233.72,56295.305,54055.18,51712.82,54771,55163.71,58739.74,58191.53,60016.777,56845.7,68290.69,69755.78,68001.11,67896.21,66608.625,71795.53,72917,71380.03,70355.97,66138.69,68560.33,68348.45
YAR007C_SK1,10336.01,9722.115,10439.346,10011.249,10393.839,9911.9795,10092.521,9372.41,10175.392,10014.248,10048.09,10595.83,11825.46,12708.809,11157.065,11640.611,13032.16,12929.777,13271.291,12502.651,12305.618,12056.311,12583.355,11933.893
YJR125C_SK1,15753.146,16224.567,14683.502,15859.0625,15381.41,17114.63,14031.164,14766.034,14708.896,15169.183,16350.217,15888.515,18613.688,20078.23,17878.705,18759.291,18980.256,20673.39,18319.354,19248.371,18295.04,19371.277,17561.15,19220.922
YNR034W_SK1,20080.766,20795.844,18689.346,20253.45,19623.395,20939.324,18812.914,21107.426,17570.158,19966.973,21742.69,21680.777,24582.469,26818.363,22795.117,25876.084,23525.324,25126.188,24506.13,25168.9,22356.58,24883.19,22372.412,24406.295
YHR027C_SK1,29363.762,33215.73,29409.654,33772.668,29671.89,35147.383,29770.223,33964.945,31698.406,33497.45,27902.16,33637.125,33970.64,39247.684,36053.79,38797.562,36158.832,39184.324,35400.664,41774.176,38371.68,39849.953,34938.01,39254.48
YBL041W_SK1,20925.594,24554.367,21943.71,24367.934,21455.465,25948.352,19618.084,25658.305,20685.803,24407.447,24150.54,25774.346,26562.69,30781.555,25444.809,29186.656,24345.46,29271.215,28229.104,27716.436,29789.25,29443.309,26615.576,30028.113
YDR177W_SK1,19717.69,22380.762,19882.098,21719.467,19639.85,22577.012,19705.443,22279.941,19797.484,23648.725,22394.246,22073.814,24245.389,23636.896,22175.281,22301.623,22541.902,24752.688,23925.648,25167.824,22068.783,25051.107,25119.953,23209.148
YDR381W_SK1,34922.457,36279.535,35021.67,41896.777,40163.293,42651.61,40046.08,37198.93,35486.207,42443.047,37068.195,34652.45,41025.883,46462.992,41809.445,39080.65,42733.953,44486.85,41787.895,43639.992,40078.332,41299.22,45398.938,42239.945
YHR146W_SK1,26664.52,22401.398,23939.41,26990.521,24853.367,27579.898,24083.719,26431.791,26897.281,28957.87,21107.613,24585.416,26882.234,31033.523,29051.441,29483.031,30074.25,33531.832,27407.3,30692.152,26559.23,28219.746,25919.992,29587.68
YMR072W_SK1,57857.656,57872.89,58162.883,59301.203,59839.082,61360.586,57121.375,59235.13,57229.06,61367.695,56726.89,60895.766,71048.18,74157.88,67252.8,79617.67,69975.766,84446.83,60057.043,73282.484,58214.09,67781.555,63807.27,73012.984
YDR092W_SK1,15943.3,15891.519,15860.428,18258.914,15035.068,17142.598,17488.105,19040.373,16479.744,18089.533,15898.488,16096.377,19468.428,21356.719,19350.13,20358.96,18812.05,19656.006,19263.523,18700.797,17463.719,17715.371,16555.16,17771.791
YDL029W_SK1,30764.688,29941.84,31190.336,34893.168,31600.734,32072.55,31115.65,32073.895,32891.695,34960.54,28749.785,31116.787,38681.137,39633.4,35410.164,35248.598,31387.215,35845.84,31187.508,33490.83,30375.203,34717.9,34138.133,35626.8
YEL034W_SK1,460586.16,480359.12,468999.12,512732.2,475761.66,481308.3,476308.4,490322.2,468941.62,492293.7,473032.97,463961.75,549373.5,560315.8,536755.6,537171.1,525999.94,551402.2,460139.72,553802.4,344646.78,541113.4,539586.4,559688.75
YDR050C_SK1,1049355.1,1068686.5,1130973,1091786.9,1055504.5,1136112.5,1171998.2,1264766,710717.75,1132730.2,1107790.6,1184482.5,1170205.9,1126792.6,1087938.2,976834.44,906347.8,1054931.1,957477.8,1066852,975556.56,1060045.8,1180671.1,1073592
YKL060C_SK1,1481922.2,1639468.5,1682193,1779844.6,1485726.5,1611385.8,1705112.5,1945583.9,1292914.1,1742792.6,1784778.4,1898072.5,1806700.5,1808252.9,1832847,1666457.2,1709012.2,1908813,1353109,1695219.9,1626461.2,1713984.9,1686277.8,1703268
YHR013C_SK1,5138.201,5812.805,5941.943,6838.7915,5743.157,6985.0146,6085.2017,7490.1104,6414.05,6048.2397,6043.6294,6614.8726,6229.7773,8050.3604,7113.763,8196.139,6820.252,8411.902,4298.182,6608.451,4352.9907,6676.3438,9051.002,7098.036
YDR224C_SK1,67969.44,81354.43,84666.21,92015.42,65943.88,85046.71,84095.98,109898.74,82625.78,87639.4,86765.81,105676.02,112434.08,90765.805,97965.43,91809.03,86583.3,106108.87,68146.22,77661.6,80206.98,81150.98,117030.5,79202.016
YMR012W_SK1,15625.891,16899.902,14357.756,14817.4375,14322.146,15192.754,14025.748,14778.791,14770.839,15314.694,14350.672,15570.949,15771.352,15893.352,14291.028,13747.443,14614.965,15415.863,14454.579,13253.367,15017.695,13747.424,13777.154,14551.52
YER178W_SK1,111437.41,112968.305,102962.76,105723.945,102105.38,103938.44,109417.93,106929.38,86039.38,103642.234,101533.46,106185.23,116495.43,116535.03,111722.44,112977.1,109383.86,113271.19,100406.06,100131.07,97512.49,97398.766,102973.21,101771.45
YBR039W_SK1,87709.59,101705.805,79761.81,95286.97,80534,92415.69,70486.54,95540.55,64268.566,102656.17,57615.797,64914.766,93070.78,99573.11,89333.42,93927.87,83303.08,84980.16,70598.85,84084.3,63825.395,82708.29,74243.82,86455.11
YML057W_SK1,7984.925,8162.9526,7202.881,7928.5107,7302.66,8924.311,7369.819,9217.325,7346.5586,8802.271,5454.9766,7541.3853,8572.036,9054.98,8364.369,8830.295,8893.706,9075.048,7531.301,6952.9697,7992.9287,7027.122,7167.7246,7442.8257
YDR226W_SK1,88930.19,95910.4,85755.914,96749.12,83152.305,95213.53,98313.9,98953.18,98935.94,91612.91,93193.69,101819.58,100397.02,97155.47,100050.03,104092.04,90544.12,95129.35,88422.77,93490.79,89070.89,94607.164,94783,88062.195
YJR065C_SK1,31621.967,35537.703,21216.244,32695.47,32000.043,36387.26,33332.613,33046.48,29965.533,34869.848,37048.734,35017.906,35383.67,37862.97,36078.336,35515.86,33434.66,35916.156,32311.293,34481,31330.426,33364.555,32988.734,32156.709
YLR113W_SK1,15983.676,18049.947,15746.898,18577.928,16393.883,18413.703,16863.154,18580.72,15520.611,17239.86,16754.422,18603.734,17503.146,18994.195,16315.975,17433.59,15339.352,18530.605,16034.33,17714.035,16134.188,16866.965,16551.066,18728.51
YKL157W_SK1,43743.387,55124.57,42427.96,54864.348,45550.668,57441.42,40259.582,51180.414,42576.37,53659.902,46709.28,55771.1,49666.04,54240.324,45065.34,50692.125,43612.844,50848.47,51302.023,51104.703,48128.703,49325.727,48312.71,49748.45
YDR388W_SK1,19658.34,28191.822,16226.971,25852.066,21358.463,26302.316,20782.984,25640.426,23633.2,25799.305,28039.88,28745.924,20067.91,24124.424,19343.775,21299.658,20991.807,23942.828,22356.07,24450.71,22312.174,24015.691,22274.639,23406.004
YOR265W_SK1,12705.788,18953.832,12925.215,17965.59,13271.587,19446.998,12991.863,16488.057,13680.309,17866.402,16374.004,17748.92,9530.875,16952.832,13196.157,16637.834,12406.638,18523.002,13574.532,20320.7,14829.702,19838.254,12932.648,19185.422
YHR001W_SK1,14538.627,17463.182,14874.79,19556.074,16423.314,21846.2,11908.9375,18101.205,15261.1045,20009.39,26659.701,19789.852,13748.16,24020.572,17546.66,22088.037,15910.32,22824.2,14982.146,17429.41,15078.08,19592.168,11543.817,15292.216
YIR006C_SK1,28484.88,28772.77,13085.201,32403.44,32671.783,33004.465,24531.863,31447.596,26280.016,28901.762,36711.336,37201.133,11081.981,31729.418,26387.955,35509.137,17104.37,24847.592,27345.477,29173.73,19039.473,25914.56,19130.371,28385.504
YPL084W_SK1,15712.742,29082.89,13402.666,21971.992,17526.45,34176.805,10414.037,20569.197,14939.987,28709.914,31692.143,25173.092,6252.003,14807.799,7836.385,10696.401,9134.658,9117.424,16006.929,27617.918,14239.592,22131.777,7248.164,23359.342
YNR017W_SK1,4979.4805,10911.644,2767.765,9240.57,3623.452,10071.243,4026.6436,8911.858,6874.1514,10391.084,9738.037,9010.998,2665.6958,9290.918,4665.3926,6971.87,4175.9375,7933.109,4952.989,11141.967,9615.187,11116.275,4281.2534,11438.041
YFL022C_SK1,13121.579,51029.1,18267.46,47969.137,17978.52,51802.2,18190.715,41721.75,17883.586,48724.53,16365.608,49084.523,20676.598,49293.086,20195.82,46312.53,20639.803,39623.266,26865.625,44442.34,25836.523,46059.62,25818.318,49593.61
YLR429W_SK1,12459.762,28140.564,15371.053,13734.281,18891.121,28034.297,15711.853,22899.902,16251.865,24850.36,40508.152,44832.715,15395.399,23375.32,16455.883,25299.383,16530.91,16406.951,16718.863,23141.773,16926.916,20398.059,20871.885,21541.432
YFR004W_SK1,14991.479,32100.562,16042.084,30972.863,15771.036,31625.55,16215.994,30277.752,17929.895,28827.332,26854.922,28947.996,21244.713,32147.125,21264.61,20621.691,21190.342,16338.822,23228.203,31563.8,22505.926,34750.633,22922.742,20184.295
YJL172W_SK1,19542.54,28343.248,23043.512,29301.393,22201.791,32619.422,23378.295,28127.418,20523.135,23548.875,28989.158,30481.678,25008.988,32217.969,26485.633,27636.967,26634.023,24468.012,23445.154,29811.824,23723.668,30050.746,24152.139,25723.762
YBR218C_SK1,14531.354,23674.906,17142.256,24379.404,18468.547,24430.488,18137.479,20905.701,16783.365,23068.645,22956.754,24754.99,24341.629,28720.69,23631.102,23257.176,21850.488,20005.371,11625.637,21036.059,21942.14,24352.195,18680.559,21917.18
YCL017C_SK1,15138.6,16229.687,14087.738,16307.527,13313.845,16393.934,14737.971,17277.77,15707.719,17332.232,16536.033,17233.543,19216.613,20913.766,18509.305,19694.8,18070.457,17915.264,19250.418,20871.506,17694.941,18988.184,19246.701,18065.082
YOL038W_SK1,33011.83,40221.203,32200.336,41486.11,33356.785,42691.92,30920.418,37556.164,34143.87,42335.562,40582.19,37170.664,43328.906,48411.65,36749.36,46516.652,39294.754,45379.543,37324.7,40729.863,37568.438,42955.684,39469.785,42009.875
YCL028W_SK1,13179.769,15608.772,15361.793,17538.121,13567.719,17442.307,14100.995,14779.891,12406.184,15497.368,16909.162,16303.474,22574.133,20108.947,11658.86,18189.28,17410.824,16958.766,16060.266,18340.291,12298.412,18928.496,12671.781,18081.693
YOR165W_SK1,10693.754,11838.02,9406.253,10309.375,9372.022,10585.281,8991.871,12354.269,9282.891,11334.017,10484.697,12203.942,12622.7,14416.303,11426.121,14086.883,11774.773,14704.095,10169.618,13631.032,10586.542,12665.894,12894.596,12956.164
YLR370C_SK1,21894.71,26935.05,20549.682,24756.383,21828.297,26211.863,19961.797,26126.768,19806.232,25937.568,24843.342,25636.883,27173.777,32714.223,25443.453,30011.166,26769.164,31333.754,25771.86,29141.742,26080.816,29519.207,25824.395,27955.598
YJR117W_SK1,27387.262,32759.844,33958.15,38453.484,31006.41,38902.953,32573.082,40637.25,26812.838,34805.453,37210.914,42048.05,44195.812,50826.277,36836.29,47297.89,35453.14,44485.418,34282.258,40272.71,35903.996,43403.668,42121.39,43381.46
YDL192W_SK1,38822.414,48458.64,40392.93,48340.42,39141.52,52576.387,42285.3,42154.547,41504.98,48116.547,44249.684,47391.18,58130.645,60774.523,57415.297,54894.496,46161.492,51460.043,41300.89,47164.746,43392.363,51748.05,48788.203,52462.68
YPR080W_SK1,1708340.5,2116674.8,1779427.4,2096719.2,1682497.5,2242794.5,1729046.1,1996063,1904405.8,2166520.2,2157683.2,2317939.5,2586520,2557044.8,2423451.2,2687473.5,2155776.5,1759706.8,1880487.2,2090086.8,1909839.4,2419116,1916689.4,2241283.2
YDR129C_SK1,60278.68,81221.305,64499.926,80888.555,70338.625,85729.234,60485.58,75117.73,63377.11,83967.46,69033.086,82122.72,82200.86,98456.83,90049.586,90627.02,90347.234,95983.65,82008.984,88730.41,85533.09,88763.8,77513.04,88712.61
YGL011C_SK1,22235.336,27819.996,23278.773,27028.2,22793.543,28582.654,24463.307,26704.062,22232.656,27360.28,27316.271,29169.785,29584.23,32883.094,28927.754,27373.375,29709.254,28174.28,29089.264,30101.1,28712.242,29847.057,28196.895,29197.53
YJL123C_SK1,14609.336,19930.324,15468.811,20616.695,14540.186,20890.021,18315.059,18140.473,17939.918,20945.348,18555.531,18369.44,20982.188,21408.535,21799.357,18891.947,21570.768,19233.088,21775.793,22423.953,21401.658,20093.008,22237.295,21503.424
YOR007C_SK1,34852.418,53967.27,38415.09,50467.4,35037.492,51611.805,46254.207,44647.68,45594.406,53787.727,57612.734,55204.992,58728.098,58760.523,53555.11,52882.242,59453.438,54160.805,60499.742,61697.008,59828.594,58817.254,58544.234,58467.016
YLR448W_SK1,78372.836,90922.125,77312.305,88988.42,74550.72,83762.31,83210.8,89976.58,61170.47,89518.266,67339.89,83667.22,103720.14,109390.61,105536.88,109622.91,97042.55,109071.41,96211.25,106895.42,100001.625,106743.336,103989.22,102686.56
YER089C_SK1,9094.406,11346.154,7892.5254,10961.867,9850.08,9330.662,9762.896,11141.516,8024.8096,11793.302,10516.097,10094.99,11632.053,11834.308,11469.169,12492.896,12565.48,13738.752,9893.746,12549.354,12608.46,15950.898,11211.461,12828.286
YIL075C_SK1,23180.645,26208.207,25256.887,26268.93,20778.809,26675.215,22028.89,25791.652,24632.332,27666.996,24211.85,24717.03,25223.424,31709.691,30443.875,31181.393,29775.988,30856.133,31423.654,29474.646,30702.477,30421.412,32274.684,29763.994
YIL041W_SK1,88017.24,87228.09,88004.71,86821.04,74614.56,90212.25,89665.01,87425.56,83202.91,85508.23,89061.36,91157.4,100153.86,107194.6,102735.59,100029.51,104392.74,109302.81,112925.97,116556.89,104541.414,112869.484,107617.336,114478.305
YML126C_SK1,134653.11,135488.14,143884.1,134909.44,142152.92,139164.56,144305.48,144806,132655.73,138416.22,137757.56,134995.98,166606.56,174961.19,161295.25,162681.5,161917.92,160698.55,180941.31,185740.94,170184.75,179674.7,177118.19,184991.03
YPL050C_SK1,6623.577,6008.745,5887.788,5687.79,5547.0024,6060.339,5750.5176,5687.8496,5699.3604,5937.2593,6144.301,5515.3013,7859.298,7824.6807,7393.622,7318.0845,7223.4893,6873.5254,7751.3403,7709.301,8099.1016,7422.4507,8094.882,8368.491
YPL240C_SK1,420025.66,419710.8,430272.7,404604.7,416541.8,438016.75,389595.12,406938.94,408866.75,415536.22,423686.7,439780.38,580938.25,561171,570834.56,549363.25,575167.9,571769.9,558591.8,541625.4,545264.25,542651.44,579179.6,554554.4
YOR168W_SK1,15281.762,15210.644,16062.123,15558.456,15318.475,15726.678,15747.652,15987.475,14753.79,15760.655,15757.473,16760.242,20402.621,20967.426,21148.223,19602.29,20222.357,21977.705,21155.363,21296.23,21193.36,21880.633,23118.34,20336.176
YDR516C_SK1,40519.934,45103.125,33464.91,42073.97,34346.53,44487.324,37013.707,35202.46,38245.094,46582.254,44474.63,43978.598,60035.42,58783.734,62984.086,51177.797,58266.086,52147.594,52866.46,53583.28,63839.543,62221.39,60158.28,58061.67
YML001W_SK1,20503.514,19650.434,19945.238,19884.861,20937.041,21189.572,20324.547,18831.16,17872.36,18786.627,21848.488,22403.13,27412.814,29788.943,26709.705,25685.457,27793.469,25176.605,29986.281,27793.027,35089.57,35040.805,32694.297,30129.45
YDR447C_SK1,136806.88,146767.48,148662.42,160707.81,151977.16,167527.19,144768.28,147960.16,137725.03,144285.08,160399.4,168608.97,225845.48,240326.6,219376.28,213079.42,211239.67,207039,229928.86,160853.16,236211.39,240255.28,246529.31,234833
YOR063W_SK1,120238.56,122593.555,124821,123822.914,126012.805,94184.4,107837.03,110757.125,109377.91,119385.28,128639.695,130085.664,178600.81,168096.5,172696.28,158719.5,168850.2,159160,170717.56,158317.97,173862.6,162065.36,167125.1,159397.12
YDL100C_SK1,24951.984,23598.527,23871.281,21333.15,26494.414,23421.928,23395.787,20831.598,21992.08,22568.986,19021.053,19600.377,31845.81,37258.77,35365.062,31395.377,37364.984,27944.39,35467.516,32496.736,35339.273,33005.617,33089.734,32163.312
YER156C_SK1,9879.936,9045.377,9439.368,8279.021,10161.372,8466.268,7837.965,8294.717,9409.582,8003.868,7626.249,7490.4663,12274.706,13360.57,13508.03,10964.129,14450.928,12569.713,14555.963,13140.3125,13879.68,12394.674,14789.9,13677.477
YNL052W_SK1,30086.99,28395.57,28890.883,26732.77,30552.107,27664.184,26563.145,24232.262,28550.324,28349.027,25817.234,24814.738,40578.633,45447.348,47253.88,42623.945,48109.234,43817.152,45979.047,41995.41,43487.605,41128.55,42990.508,42731.605
YDL160C_SK1,11813.137,11376.166,13903.619,10052.167,13594.857,12096.42,10892.284,10806.919,11025.669,10897.704,11230.59,10200.7,16532.04,18636.484,17438.441,18766.88,18705.72,13890.19,19239.33,17917.02,18626.64,15006.999,17185.025,20111.416
YLR048W_SK1,260990.62,244616.03,245589.34,220309.98,245140.95,231190.75,234318.58,201490.81,230389.55,229935.73,250478.81,254148.31,331606,377089.72,373373.75,351979.62,361523.56,320191.3,361779.7,328022.72,398352.28,365845.3,337644.5,346640.66
YKL065C_SK1,17204.355,18682.22,13008.805,12821.3125,12796.555,13236.801,11369.779,10839.242,16397.5,17086.715,12784.258,12834.584,23109.924,23617.42,21801.928,23396.799,23071.953,23352.48,18866,18613.26,19438.697,20369.676,18191.977,19524.773
YKL016C_SK1,24349.281,29080.139,19202.85,23489.03,22454.223,24817.559,16431.96,19539.324,28546.979,29225.213,22036.172,23055.7,41375.875,43970.96,38342.56,38364.65,37364.297,43353.543,27315.297,30635.588,28612.188,31975.727,28993.176,32572.293
YLR206W_SK1,6352.6274,6165.9624,6001.1807,6022.132,6172.4365,7085.345,5698.216,6453.128,5962.592,5824.199,4952.881,6077.789,9857.686,10924.578,9368.702,11167.939,10068.697,11244.793,8687.492,9220.367,8660.727,8172.2314,8657.558,7987.6807
YDR377W_SK1,14586.2295,19625.04,21474.5,23124.54,17688.71,23219.055,15793.108,20871.514,20162.086,22413.992,11505.701,13105.383,32415.918,37790.086,31528.121,37536.793,30917.77,37993.816,23316.291,31608.283,23058.254,30269.992,28045.361,32048.732
