Name_Category,ESM356Leu_D_1_1,ESM356Leu_D_1_2,ESM356Leu_D_2_1,ESM356Leu_D_2_2,ESM356Leu_D_3_1,ESM356Leu_D_3_2,ESM356Leu_H_1_1,ESM356Leu_H_1_2,ESM356Leu_H_2_1,ESM356Leu_H_2_2,ESM356Leu_H_3_1,ESM356Leu_H_3_2,Clb2_D_1_1,Clb2_D_1_2,Clb2_D_2_1,Clb2_D_2_2,Clb2_D_3_1,Clb2_D_3_2,Clb2_H_1_1,Clb2_H_1_2,Clb2_H_2_1,Clb2_H_2_2,Clb2_H_3_1,Clb2_H_3_2
YLL019C,1849.4625,2570.9766,1814.8953,3692.2114,23903.918,4008.5576,27328.562,36009.875,1603.8054,2878.8086,29056.39,35500.688,32995.44,41622.34,3242.2676,2351.8809,2204.9485,4886.852,34142.273,42293.43,33768.555,1214.438,28582.588,4612.287
YMR229C,41377.81,35787.08,39775.67,74403.766,31889.195,34550.832,35519.938,35104.867,33550.25,31476.79,76388.94,38637.277,31710.195,34317.86,31220.967,29596.297,37452.656,81251.11,71065.72,32797.43,35758.57,38686.484,35674.117,30255.059
YKL057C,29929.873,29086.787,34473.72,30194.812,24126.738,31004.795,36242.21,2388.145,37378.934,35539.695,32129.916,33571.77,8563.428,16178.68,39935.316,32153.018,8567.084,50203.96,39610.695,33266.59,9639.436,48220.44,36165.117,37377.465
YGR260W,5543.2227,4658.8477,6010.5747,16353.914,9026.618,14724.15,13552.2705,12236.573,11933.414,13823.39,6421.0796,11490.875,7371.841,7197.326,15929.665,7820.759,6429.823,13600.04,6088.0396,4949.528,5410.1855,15088.905,15882.375,6217.7266
YDR435C,3421.2305,2054.4565,3237.01,1855.4136,2437.8936,5354.123,1732.7899,2150.1208,2954.71,3831.415,3285.2827,3620.5156,3830.037,3823.691,1925.437,4381.0337,6180.8984,4307.64,2141.2463,2398.8467,2019.7988,4052.5728,1899.4594,7411.893
YBR046C,22942.375,20652.34,27199.992,21425.54,26087.01,20339.455,22649.785,22791.062,26936.973,22437.574,25797.758,49539.57,22622.592,25505.629,28244.715,55970.277,18467.004,51714.785,23240.873,20983.2,22353.785,20749.05,20144.457,61039.254
YBR140C,2126.9438,1660.034,2216.183,2556.2847,2259.666,3512.1633,1808.0024,2424.5288,2241.666,2836.3276,1966.218,3428.3076,3248.4248,2749.2363,2093.5803,4460.4644,3020.6636,3922.9097,2073.7627,3208.9185,1606.3057,2852.996,2838.9446,3656.8115
YGR232W,27450.018,23352.719,9255.161,11544.742,11151.758,23923.266,11176.078,8692.165,23851.09,6796.421,10380.874,26474.293,9025.797,9943.85,24972.412,11517.857,22183.746,25443.494,5322.1606,25454.951,24472.201,28213.307,22708.031,22387.973
YMR218C,12936.766,4579.882,1663.5312,11408.352,2129.8328,2506.8801,2985.3914,2891.559,15247.095,3195.772,14813.527,14862.686,15584.005,12602.759,14688.307,12994.596,3981.264,12605.722,2913.5164,3247.9434,13929.075,14441.794,15649.219,16417.602
YER166W,37817.145,89153.555,5733.7295,121663.65,46494.6,61149.312,94675.086,3826.8188,49949.758,67979.414,52658.78,132630.44,105816.77,56762.24,105223.04,45523.426,29198.283,83492.62,47360.133,59898.723,58034.84,107962.87,116700.66,93440.02
YOR036W,1884.6377,2231.6812,2240.4639,2756.2754,1179.1448,1409.366,1363.8224,2113.0024,1355.8182,1517.771,1424.5895,3290.655,1869.5264,3238.849,1972.0525,1429.8224,1678.679,3191.663,1866.7302,1460.8972,1781.5576,3649.5933,1854.4595,3915.2637
YLR275W,6545.902,1743.9913,3062.8928,2005.488,6862.415,9994.245,5846.443,2560.1172,4581.4824,1766.6315,7731.0557,1739.9102,7279.3,10031.357,7178.7803,8656.174,4539.883,8230.141,4986.431,2099.956,6250.3496,8222.32,6633.0903,8600.003
YGR250C,20057.621,6366.0557,19249.787,7052.4805,7134.381,9138.375,6638.873,7784.389,6406.9785,6826.908,19135.8,16830.73,20888.178,3622.5757,7165.172,58537.543,18056.82,4122.4463,18618.156,6928.9917,19243.182,69724.11,8647.832,6881.7266
YGR157W,5287.0825,6230.241,5679.426,5971.776,5700.008,4899.737,5247.2153,5504.37,4920.7744,5623.371,4801.615,4018.2566,5123.6924,4125.3486,5700.041,19975.594,4120.0117,4970.499,4612.8774,4335.3276,5259.6,18461.918,5560.8525,4690.71
YER152C,8073.378,1802.0417,2020.724,11379.638,1982.6235,9651.406,1457.197,11951.562,9854.719,1908.992,1584.1702,12570.438,1890.654,2001.5667,1545.2124,11994.918,1914.1309,10546.649,1769.4957,1981.9319,10996.216,11188.332,2019.3906,12856.485
YAL021C,3554.0442,39985.25,5027.1543,40517.87,42715.22,44960.453,6577.4385,35135.35,35194.984,39160.082,13776.507,48801.1,55753,4519.3477,4896.323,50430.69,50786.953,48139.11,4672.088,46434.17,67094.93,60015.566,4555.9263,4865.662
YLR172C,62499.887,15374.428,79137.92,14439.083,12804.661,33722.613,11112.432,15396.151,60613.883,108257.15,17209.682,111534.18,90088.14,109335.22,91754.59,94255.555,72216.19,14352.602,73092.58,117326.62,65718.31,114373.04,11963.298,102490.77
YGL012W,21910.234,17908.352,15403.324,18227.947,16141.707,20522.988,13450.429,13802.197,11377.635,90215.75,16381.464,22147.502,11012.391,21596.604,14338.478,22641.264,11213.236,22017.553,10514.138,16420.354,11405.309,112961.44,11372.058,19167.275
YDL015C,6055.4336,6477.0107,6580.193,7272.1323,2788.574,5911.007,6595.324,7189.1196,6986.154,5181.1577,6863.0977,6772.382,6874.4062,7213.327,5593.131,7319.123,6209.5625,6783.9614,6857.585,6978.6426,6206.9834,93141.9,7166.0244,7252.544
YDR255C,2723.411,24048.285,2810.4812,3096.732,3026.9756,2875.8784,3209.229,4159.072,2912.957,3745.088,2921.6653,2483.3296,2417.838,2875.2407,2609.6702,4352.9775,2974.7427,2884.6006,3112.0618,5245.3643,2440.2407,39190.68,3049.0005,39469.363
YNL313C,4143.711,19845.797,4508.526,4532.968,4342.368,19743.488,4873.324,4900.989,5160.5366,22980.857,5272.0615,22482.863,4233.4883,27163.04,5398.302,4776.204,5166.1772,4875.71,5747.4272,31119.951,5372.999,30869.191,5260.648,24247.145
YDR335W,6706.4995,21627.873,7422.831,57337.766,7326.7773,34180.785,7911.1074,7320.905,8421.16,34877.727,7258.3857,37070.57,7628.032,27467.607,22280.975,33407.38,6621.849,23276.455,6924.659,22762.38,26047.846,64064.953,26824.668,8168.8438
YJR070C,10617.559,19516.002,13815.359,44073.184,13513.085,73475.53,10522.846,13782.343,13364.207,89712.516,13809.166,34126.582,13135.895,26171.93,14242.816,27297.006,12250.551,13906.807,13211.411,28227.328,13804.504,36297.58,19266.836,34225.477
YLR319C,2726.7017,2945.0142,3533.0447,17255.154,3413.0815,4186.991,3235.8086,3125.707,5069.4463,19671.254,2766.4448,14414.05,3497.849,15749.193,3492.9565,16063.79,12998.443,3492.9043,17514.844,14530.1875,3218.6274,2890.9155,4133.7217,4033.8687
YJR084W,4679.1973,3683.2017,5362.3584,4692.823,5496.243,4535.3037,6630.083,5563.774,6556.363,4781.0605,4152.9604,4551.55,22102.307,22313.123,20827.793,19740.586,21807.11,21057.666,22578.969,21934.953,25916.062,23554.453,17790.73,16582.219
YGL111W,2769.789,3571.0247,3085.1294,4023.8457,2716.6555,3817.4307,3138.6558,4018.4202,3902.831,4306.2666,3454.7957,4420.0254,3862.7537,4852.336,3607.9893,4807.968,3023.2969,4372.1714,3350.959,4725.942,3073.2869,4656.5176,12008.5,5317.964
YGR078C,1768.3354,2724.6372,2710.9106,2984.0483,2545.936,3353.1604,3161.1304,2953.2734,3716.3057,3245.7935,2183.267,3403.4001,3828.4734,4930.2,4732.7466,3974.6052,1195.5378,3364.0952,2889.4316,4503.4146,3426.2126,4199.0894,7133.734,5736.075
YNR054C,16208.593,18111.781,519.7164,131.06592,663.2811,22359.924,4443.6636,19379.48,758.0369,219.80925,70004.62,2812.966,976.48596,994.04004,20242.453,22712.787,343.49582,550.12805,572.0389,1031.7292,195.85635,2389.5774,79260.516,2951.574
YDL061C,37597.63,44593.125,33317.598,45216.05,33136.117,44311.723,40980.58,50219.297,25660.754,35136.742,154513.17,36757.57,25807.19,53973.97,34539.367,56011.28,19920.82,51878.56,24885.34,58090.766,35058.62,56027.848,188529.28,53113.58
YNL212W,6201.091,5820.8677,7348.383,6830.93,8003.9834,7689.2847,7916.6123,6637.2,7924.232,7381.2314,8180.873,8479.923,7380.4062,7404.874,6915.7817,8553.353,6502.7305,7467.061,7662.1753,9157.048,5533.4126,6840.8936,44636.383,9719.233
YDL140C,13376.149,17143.412,80204.84,17474.758,86997.68,18409.031,11921.64,16706.764,12270.461,20311.184,13306.91,17770.656,14754.499,20413.023,13136.523,21190.992,12783.543,20728.895,13578.959,19140.96,11594.68,18160.787,96775.43,20632.629
YLR449W,1961.1809,3088.9565,3443.1636,3565.2898,91638.29,3671.6543,3778.7778,3254.1882,85050.53,89327.61,3732.2905,6090.3193,4698.096,5042.979,96618.72,6337.235,3142.0737,95422.58,4357.375,6276.6665,4791.276,5765.4785,88153.695,97277.625
YIL020C,3867.1294,2435.4712,3735.5845,15049.356,4410.673,4341.135,3871.137,13155.735,3653.21,15157.751,4252.2974,3667.33,2622.3853,2551.5386,5280.5693,11063.72,4729.535,11758.359,1716.0671,13044.731,2362.2168,12121.798,14554.552,13347.323
YBR087W,2173.8647,3629.8157,18661.787,16394.512,2143.2166,4867.886,2450.146,16085.1,2714.435,6537.3066,2263.904,278.45386,2232.7095,5046.287,7753.3613,6064.1973,1917.5789,5560.5356,17792.129,8495.736,2436.899,7095.3726,17140.934,8021.122
YKL140W,8468.1875,7913.577,9561.771,19960.19,6544.1367,8812.723,6410.1353,8881.068,6632.1577,5541.223,8885.064,8168.294,8694.375,17150.615,5834.881,7747.6807,9355.984,8222.465,5733.4775,21929.332,7187.9214,8123.6006,7128.185,25813.514
YJL204C,950.5111,2175.5488,2228.3232,17212.342,2223.9922,2515.9133,2062.295,16367.98,1728.1471,2086.0244,3042.3528,624.22833,2683.1477,15361.832,972.8739,2576.767,2803.7002,3360.6565,4627.1753,15983.013,3653.3643,483.8347,4076.0332,18800.473
YGL151W,3973.2231,13338.77,3464.8374,12351.111,4078.1882,13032.5205,4473.5264,14052.301,4553.9414,13042.592,3258.546,14352.94,5444.7236,4122.5635,26300.848,12088.091,14207.449,4315.091,5529.6387,164127.4,4996.328,3872.9746,155521.64,159519.56
YGL112C,3517.3904,13312.9,11934.4795,4300.6875,12435.24,13329.012,4358.1216,14059.139,7214.4297,15226.783,13097.716,5562.6797,5338.6953,5039.8545,6011.574,5172.227,13146.599,13760.648,7592.9663,3815.3179,5429.6206,5078.1006,16871.914,7870.119
YHR037W,50592.348,114905.305,54408.15,96012.24,52337.52,57042.266,51934.39,126838.07,59739.39,55416.78,56514.46,54332.453,106121.08,52356.707,62628.18,52034.395,123071.75,52088.2,130129.97,61842.793,118392.98,61047.184,135953.5,60257
YNL206C,7063.5693,9377.826,6811.967,14635.806,6630.328,14167.63,6286.5635,16411.535,7111.871,6116.368,6984.186,6025.0684,15977.915,15053.634,7400.422,5295.6963,6889.5034,5563.968,6517.201,5437.4473,6649.1523,5753.87,18132.193,6471.5
YER145C,8365.43,29843.996,10871.581,29060.71,6899.4175,30469.02,5706.1006,33451.348,5630.1177,5067.1904,22872.943,13530.507,31218.7,32511.047,28889.34,28092.36,33334.777,23718.078,32110.492,14789.889,4993.3735,5773.5703,36955.01,6516.883
YOL005C,1805.8994,6846.674,4110.294,6867.0215,3246.7324,7204.0645,3577.4272,6550.241,3543.3218,5103.2646,3978.0503,8599.059,10373.417,7259.043,3706.6318,5291.5527,9984.098,7245.3936,6642.0723,7546.9023,4872.5073,5240.7656,9112.856,6906.9395
YGR187C,5363.366,6562.208,6541.406,14252.578,5028.3955,14955.527,14167.007,14538.717,14668.434,6097.6396,14048.449,6310.675,14167.668,13854.904,6323.8384,14640.663,4612.8643,14805.671,12537.519,6936.2793,5740.251,6045.426,14095.5,15912.01
YNL290W,5723.455,27063.1,5718.5854,30831.266,28835.693,33675.957,29956.277,33662.77,32131.91,8068.371,28652.35,31866.047,29686.531,6459.204,8460.905,34773.215,30183.355,32666.459,6595.328,6305.128,28428.762,6545.9424,34807.06,7260.866
YIR006C,22289.83,31023.535,15505.963,31346.906,20518.635,26858.395,32425.86,23467.059,29491.367,27638.814,31479.36,31934.725,31211.186,31015.484,30158.459,30498.555,22760.51,30816.154,31779.857,26253.781,22842.387,34275.633,23320.15,33108.168
YDL141W,8854.328,13562.184,9004.59,12427.114,8315.219,12150.81,11061.645,12353.709,10384.387,13161.051,12364.098,13763.723,14682.27,13388.721,9478.992,13637.685,7758.447,12208.383,12866.919,13515.219,10087.682,12579.178,15382.094,14316.883
YDL006W,1929.9198,2823.5942,1462.4761,2888.4297,1452.3386,2758.4175,2704.206,2826.4038,2274.1663,3413.4712,2071.5615,2780.1602,4084.4297,3088.5947,1263.9192,3167.7183,2196.8438,3061.7842,3311.8428,3020.5981,1854.7668,2794.6372,3282.9944,3078.4624
YLR069C,5355.008,9400.726,5191.217,9462.142,5054.9673,7157.325,5036.4155,10055.377,4956.5654,9329.893,4576.615,9843.77,10659.184,8733.396,4768.474,5771.9546,4545.551,10929.625,11383.399,10846.869,4358.7017,4509.2485,9752.943,9664.172
YMR054W,5954.8325,7291.912,7280.812,7583.8203,8977.471,7751.918,5959.913,6878.9775,7600.76,8632.92,6205.0034,8088.432,6240.3857,8232.98,6512.828,7830.198,6377.671,6313.8413,8885.734,7641.8037,5717.8545,7262.058,6132.6377,7525.042
YMR193W,2095.8706,2568.224,2686.5737,2666.9878,3026.597,2842.5964,2357.0693,2773.7603,2639.3823,2755.593,2717.7275,2459.8604,2557.2915,2566.797,2639.823,2678.1904,2486.979,1602.8396,2704.149,2713.6755,2701.216,2339.6838,1923.2665,3047.2437
YOR089C,13135.094,12682.66,16103.748,10542.23,15591.424,11783.729,11436.824,9270.098,13562.551,11652.493,12611.099,7075.0693,13434.122,11189.854,12620.881,8952.057,12212.591,12529.572,10740.646,19480.375,8878.678,12632.249,14633.116,12111.523
YDL222C,29679.701,36334.727,40056.32,30350.107,42709.445,43533.44,25520.723,37476.004,33374.957,33936.094,35551.273,27021.088,33218.16,45398.363,31520.938,33844.945,48141.656,34675.082,31769.188,44030.223,27564.754,40200.164,36430.113,47852.68
YLL013C,2069.6587,1809.0809,2012.2238,2139.934,2422.4473,2002.6556,1367.9661,2439.7336,2519.6765,2240.956,2880.4717,1896.4446,2109.0505,2128.746,2762.976,2026.4333,2494.7195,2439.791,2577.7056,2652.0493,1745.4733,2183.6333,2552.6626,2327.454
YJR057W,1785.929,1796.6871,2655.1333,2394.2153,2410.6597,2221.641,1860.3353,2394.3381,1947.1394,2005.0859,3027.7307,2008.8876,2132.667,2438.8584,2221.4292,2444.0256,3205.2607,2347.2842,3594.4565,2680.7441,2091.6213,2354.3997,3319.6377,1982.4285
YCR017C,7862.973,5817.64,10247.012,6165.733,7850.259,4813.701,6484.2183,7945.242,4854.207,6191.5825,6458.144,3943.603,11867.733,8408.796,8030.6357,8912.577,5168.7393,6548.901,6746.84,8844.384,6620.2783,7444.9688,6525.2817,9206.451
YPL206C,20584.486,11525.3125,22502.027,13038.633,13709.59,12945.234,12180.546,21856.537,12601.133,19752.557,21224.635,10830.77,24234.691,12398.457,25007.957,20513.98,12843.682,11608.889,11065.962,11168.166,18024.285,21504.47,9406.514,11249.591
YGR203W,2286.163,2616.302,2734.2932,2788.0464,2173.5142,2845.3455,2093.7354,2652.569,1297.4387,2974.601,2403.0342,2691.561,4370.2427,2891.9634,5781.5273,2828.327,1388.2003,2666.4243,2558.0667,2516.4158,1066.0344,2564.687,1319.0491,2820.197
YER027C,2058.6343,2727.5823,4395.7417,2431.7673,2383.1702,3504.331,2232.147,3342.7402,2500.628,3429.1543,2160.4397,3626.368,4611.058,2644.9768,4506.1157,3351.6155,4252.7646,1676.054,3875.573,3573.0146,1801.2649,3272.6003,1672.3335,2573.2898
YMR228W,3577.706,3451.0044,7304.0225,3778.1763,4161.369,3473.8594,3561.843,3358.3806,4003.8877,4058.5215,3938.6926,4135.244,4418.7627,4308.537,4491.4956,4024.6372,3938.7842,3976.9868,4503.9204,3840.5527,4500.6143,3701.8706,4331.849,4257.903
YMR188C,3857.2666,4724.866,4134.258,5470.664,4917.1523,3060.4043,2482.3237,3382.7183,3643.8193,5719.5522,4937.7554,4190.163,5838.347,3091.0488,5215.1104,4976.3955,4623.8184,4828.785,3724.9463,5491.3926,5807.5586,4729.557,3986.4043,3447.9148
YOR069W,2727.9758,2508.5005,5068.8877,4527.9917,2662.6665,2199.6062,2854.3818,4900.6074,3259.979,5077.8564,2910.4973,4310.849,2860.1006,2347.0012,5216.8486,2660.6758,3307.1035,2589.129,3216.849,2750.9202,5006.8545,4308.535,3396.4026,5384.1797
YOR043W,3881.4014,5168.7695,6840.424,4060.8157,6871.4814,3357.3052,3058.3184,7402.957,3005.8481,7018.5684,3844.12,5945.5654,6848.407,3490.0413,7136.558,3891.4695,5850.233,4559.139,6442.6455,4698.605,6286.775,3620.5562,8947.898,5302.9604
YCR052W,7491.2114,16474.184,15976.738,19866.045,15881.955,15062.053,12786.054,15506.489,15415.497,18524.738,13585.992,6484.4424,14512.013,6669.166,16074.234,15394.629,12501.342,13959.383,13545.527,6760.897,14388.775,15855.361,18210.713,16618.783
YMR186W,134821.06,209246.95,235859.94,228921.4,261297.38,136961.83,122266.49,169625.1,267685.72,147067.97,255048.25,190737.06,205188.88,146428.4,178558.34,196524.7,155169.11,142567.9,270117.44,236108.45,162785.3,211332.53,160755.69,248233.88
YKL113C,2208.1287,3760.5273,2725.0464,2862.3916,4877.4395,2838.0193,2464.876,2612.2505,4468.043,4812.421,4694.383,4586.9375,4590.2124,5334.1895,4142.8555,5173.069,4649.881,3153.5454,5356.702,5108.7056,4415.9624,4671.498,3117.4507,5377.074
YGL200C,9542.7,7420.984,7313.001,6515.3574,13561.328,8900.07,13217.685,9859.791,6390.998,6305.582,8450.964,9269.925,16444.299,12603.76,11756.766,9483.001,15341.492,10986.78,9701.362,9903.825,13659.165,13314.838,7847.448,15938.977
YML072C,17233.496,16237.855,17898.117,19289.305,37190.316,15977.295,17302.785,27456.305,18763.193,12329.313,16011.423,28835.969,37684.793,32691.715,18318.816,28912.174,17904,15732.309,34808.93,26568.11,32105.316,28366.607,17438.672,30720.021
YOR126C,19417.793,5194.791,5950.885,6324.992,20883.436,6236.6685,20463.63,5218.401,22423.914,6166.7354,20813.592,7322.048,23425.201,7849.957,4484.7944,7726.545,21163.691,8110.0273,5049.1553,8223.568,22851.848,7309.572,4421.3115,8049.717
YBR263W,33666.31,39227.72,41039.914,42718.535,39385.54,43383.098,54930.67,39713.895,99177.61,43844.96,35701.234,41231.51,124408.914,44414.773,35051.94,42001.562,43033.57,39225,34499.82,42501.945,107923.19,44008.383,34347.08,45302.78
YDL058W,18126.006,2841.3472,21479.562,17897.787,18263.57,3325.0757,20840.326,3768.9526,19529.186,17966.564,20507.916,4032.8699,22271.836,3113.435,20791.13,23099.998,18795.36,4921.286,23010.453,5284.948,19798.217,23361.219,19610.45,4212.8096
YOL145C,9485.507,11670.206,30762.965,12564.907,10884.025,9156.926,26851.92,8729.434,32068.516,12920.8125,11965.777,7936.404,9610.535,7934.4507,20901.01,6559.3164,11262.706,9300.722,10413.802,6545.4053,26100.129,12657.742,9101.072,8254.318
YMR135C,12389.151,7630.159,12976.717,3146.6343,2564.1948,6489.1846,3504.7363,3518.1143,11728.187,3324.3472,2785.8242,2598.503,14357.207,2413.6733,14413.15,6420.8936,12952.257,7741.493,14102.838,3060.9458,13556.72,2501.8987,12524.176,3060.9805
YMR219W,36098.055,40345.05,134145.36,4127.7646,38057.55,4343.847,33868.38,3510.1602,124966.22,38978.137,34343.508,39286.387,35135.16,3251.9712,39939.44,3483.2466,37245.12,3951.7747,132917.81,3766.2952,135813.95,40824.47,39864.207,2684.0771
YOR175C,4182.207,4805.4507,21474.816,5013.817,5248.2505,3377.0105,4743.1235,6031.34,6364.8184,6210.745,6707.3555,6643.2783,25392.78,2897.787,5676.0664,5063.512,24228.355,4767.7173,26702.69,5657.7188,29963.225,5462.091,6369.6724,6217.785
YBR222C,10365.473,13027.74,10372.086,13401.494,9293.994,11224.895,11079.533,12715.796,60550.145,10844.2,9238.051,13651.387,70059.34,11176.022,8753.483,11298.433,9033.3,10987.105,9766.873,11686.926,65752.67,8434.711,11307.006,10536.504
YCL026C-B,10758.94,13868.172,5457.422,15220.096,11599.412,15482.577,9121.37,11672.131,118022.555,11139.726,8284.584,9701.959,3027.5164,14402.348,9705.921,13508.174,1001.3492,13614.405,1949.5469,11224.434,1727.1538,9749.354,2067.3076,10069.13
YPR037C,4568.094,7029.3145,5564.183,8255.72,5032.723,8444.458,5001.4336,7062.8857,149115.89,8591.172,3810.0823,7144.6494,4765.89,6537.9185,3550.3635,7113.7734,2983.2102,6884.624,2760.28,6286.662,2338.5107,6872.001,3368.7834,7716.059
YDR398W,1607.348,1566.0192,9534.233,1714.4662,7708.217,1578.9021,10147.808,2271.4639,9076.057,2004.8647,1488.5748,1495.2849,11222.355,1707.7571,1228.2333,1539.8103,2216.0503,1752.3666,1799.5902,1494.8147,14695.623,2350.4492,9279.428,1845.7075
YGR056W,3298.043,3436.1162,38922.61,3505.1372,38337.08,2558.0347,35816.066,2148.1294,34138.516,3964.558,2560.142,3302.5605,13461.877,5181.5107,43433.094,3590.62,3683.2544,2834.246,4011.1519,3407.4968,41620.586,3300.4277,14130.123,3813.1985
YKR071C,1240.2295,2019.012,14086.849,15298.096,14031.06,641.7645,11451.486,2278.5017,10910.219,2541.736,10281.1045,12100.893,9881.57,2147.1394,9928.392,2515.0435,11775.624,2131.8462,1080.8335,3818.526,7783.618,2448.8354,9396.909,3040.6074
YJL076W,8768.668,14255.701,112317.91,70806.58,118381.85,16008.582,86500.01,56947.625,86669.59,56559.598,96433.414,73719.39,84990.75,76504.94,82809.484,67299.516,84975.67,61180.824,70006.055,53147.566,78153.25,69245.02,76246.9,19353.467
YGL013C,2602.7695,2708.397,2762.669,3012.9048,9219.168,3295.2478,2688.5994,2824.9148,2420.3677,2395.675,2814.508,3108.1948,2823.6177,3093.3757,6425.582,3476.4277,2582.2764,2159.3425,2555.793,3563.1375,5166.9585,3474.1758,4691.495,3034.4675
YDR541C,16562.64,9835.511,15056.645,10934.477,49716.047,10246.975,12403.245,13293.293,12450.8,11098.257,49244.984,9765.855,12394.996,11154.584,55654.547,11118.255,9416.232,12423.294,53802.953,9325.286,54555.902,11470.237,10124.334,11486.076
YNL236W,2770.9878,3865.314,3497.5527,4220.1953,18264.213,4451.0107,3478.4434,4216.078,3309.4526,4973.046,3142.5012,4537.309,3351.514,3620.331,21829.064,3873.8708,2799.179,4171.2314,2886.2664,4416.269,21954.006,3938.399,3089.0466,4743.839
YJL050W,9288.822,5356.601,9240.854,5152.556,28057.664,5699.759,33543.844,7095.2295,8334.672,6405.995,9766.404,4159.4688,8991.887,28512.172,33672.684,7311.3037,37676.867,28417.5,9223.926,7349.9307,7828.1523,8222.421,8556.792,4944.897
YBR177C,30186.125,29431.621,31327.229,43666.88,157281.8,32719.14,112777.84,35067.426,23429.48,31151.34,103119.695,84035.06,119280.56,33716.94,32143.979,42159.652,143133.98,153258.2,53500.086,34687.176,31740.559,22146.312,87889.13,37916.934
YIL055C,1056.9023,2992.3909,655.8285,1475.284,21136.145,2332.2146,2201.7292,2321.651,1618.3313,2676.3984,20294.63,2041.7455,21547.537,2103.2048,3245.5342,2327.3235,20491.244,3415.6294,2133.0393,2600.0596,1742.5298,4743.161,1814.1356,1854.4258
